"peak_number","unique_id","name","formula","annot_source_predicted_compositions","annot_source_mz_cloud_search","annot_source_mass_list_search","annot_delta_mass_ppm","calc_mw","m_z","rt_min","area_max","number_mz_cloud_results","mz_cloud_best_match","mz_cloud_best_match_confidence","mass_list_match_kaniz_list_1","mass_list_match_kps_npl","mass_list_match_kps_pharmaceuticals_oct22","ms2","reference_ion","sample","group_area","peak_rating"
8458,"NP-016495_13.621","NP-016495","C13 H20 O6","Not the top hit","Full match","No results",0.4,272.1261,295.11534,13.621,6874225.53921271,6,92,9.6,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+Na]+1","batch_3_21_c",3299832.29521809,8.6
8490,"4-[2-(4-Chlorophenyl)diaz-1-enyl]-3-cyclopropyl-1H-pyrazol-5-amine_4.885","4-[2-(4-Chlorophenyl)diaz-1-enyl]-3-cyclopropyl-1H-pyrazol-5-amine","C12 H12 Cl N5","Invalid mass","Full match","No results",2.16,261.07869,262.08596,4.885,6841870.8764,3,61.7,46.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",6841870.8764,9.5
8490,"4-[2-(4-Chlorophenyl)diaz-1-enyl]-3-cyclopropyl-1H-pyrazol-5-amine_4.885","4-[2-(4-Chlorophenyl)diaz-1-enyl]-3-cyclopropyl-1H-pyrazol-5-amine","C12 H12 Cl N5","Invalid mass","Full match","No results",2.16,261.07869,262.08596,4.885,6841870.8764,3,61.7,46.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",6626272.14757168,5.1
8528,"1,3,8-trimethyl-5-morpholino-1,2,3,4,7,8-hexahydropyrido[2,3-d]pyrimidine-2,4,7-trione_6.255","1,3,8-trimethyl-5-morpholino-1,2,3,4,7,8-hexahydropyrido[2,3-d]pyrimidine-2,4,7-trione","C14 H18 N4 O4","Not the top hit","Full match","No results",-0.04,306.13279,307.14007,6.255,6799647.17436235,7,78.7,74.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",6363168.93492118,6.7
8544,"1-(2,4-Dichlorophenyl)-N'-hydroxycyclopropanecarboximidamide_6.488","1-(2,4-Dichlorophenyl)-N'-hydroxycyclopropanecarboximidamide","C10 H10 Cl2 N2 O","No match","Full match","No results",-4.05,244.01603,245.02331,6.488,6783090.94838523,1,60.1,65,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_a",3451114.70024025,5.3
8623,"(5-hydroxy-3-methyl-1-phenyl-1H-pyrazol-4-yl)(phenyl)methanone_16.397","(5-hydroxy-3-methyl-1-phenyl-1H-pyrazol-4-yl)(phenyl)methanone","C17 H14 N2 O2","Unused","Full match","No results",-0.32,278.10544,279.11271,16.397,6684011.49536296,8,95.5,84.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",4598488.45568034,7.5
8626,"5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide_12.106","5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide","C9 H14 N4 O4 S2","No match","Full match","No results",-3.29,306.04464,307.05192,12.106,6678176.7142469,2,87.6,54.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",4064303.87643865,7.5
8626,"5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide_12.106","5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide","C9 H14 N4 O4 S2","No match","Full match","No results",-3.29,306.04464,307.05192,12.106,6678176.7142469,2,87.6,54.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",2966686.16092894,6.4
8626,"5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide_12.106","5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide","C9 H14 N4 O4 S2","No match","Full match","No results",-3.29,306.04464,307.05192,12.106,6678176.7142469,2,87.6,54.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",5322066.89778635,7.5
8626,"5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide_12.106","5-(4-Methylpiperazino)-4-nitrothiophene-2-sulfonamide","C9 H14 N4 O4 S2","No match","Full match","No results",-3.29,306.04464,307.05192,12.106,6678176.7142469,2,87.6,54.5,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",4985992.18434056,6.4
8637,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide_10.9","N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4","Full match","Full match","No results",-0.49,320.17345,321.18073,10.9,6655120.74783891,1,71,68.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_c",524728.104868136,6.8
8637,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide_10.9","N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4","Full match","Full match","No results",-0.49,320.17345,321.18073,10.9,6655120.74783891,1,71,68.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_a",451053.481531042,6.8
8637,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide_10.9","N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4","Full match","Full match","No results",-0.49,320.17345,321.18073,10.9,6655120.74783891,1,71,68.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",4074941.03902334,7
8637,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide_10.9","N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4","Full match","Full match","No results",-0.49,320.17345,321.18073,10.9,6655120.74783891,1,71,68.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",5987566.30671016,7.8
8637,"N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide_10.9","N-{4-[(2R,3R)-3-(Hydroxymethyl)-4-methyl-5-oxo-2-morpholinyl]phenyl}-2,2-dimethylpropanamide","C17 H24 N2 O4","Full match","Full match","No results",-0.49,320.17345,321.18073,10.9,6655120.74783891,1,71,68.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",6655120.74783891,5.1
8691,"1-(4-benzhydrylpiperidino)-2,2,2-trichloroethan-1-one_12.401","1-(4-benzhydrylpiperidino)-2,2,2-trichloroethan-1-one","C20 H20 Cl3 N O","No match","Full match","No results",-0.3,395.06093,396.06821,12.401,6593986.62359489,1,63,46.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",6292496.97705227,8.4
8691,"1-(4-benzhydrylpiperidino)-2,2,2-trichloroethan-1-one_12.401","1-(4-benzhydrylpiperidino)-2,2,2-trichloroethan-1-one","C20 H20 Cl3 N O","No match","Full match","No results",-0.3,395.06093,396.06821,12.401,6593986.62359489,1,63,46.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",4636007.0965589,8.6
8691,"1-(4-benzhydrylpiperidino)-2,2,2-trichloroethan-1-one_12.401","1-(4-benzhydrylpiperidino)-2,2,2-trichloroethan-1-one","C20 H20 Cl3 N O","No match","Full match","No results",-0.3,395.06093,396.06821,12.401,6593986.62359489,1,63,46.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_a",2355757.99871192,9.7
8691,"1-(4-benzhydrylpiperidino)-2,2,2-trichloroethan-1-one_12.401","1-(4-benzhydrylpiperidino)-2,2,2-trichloroethan-1-one","C20 H20 Cl3 N O","No match","Full match","No results",-0.3,395.06093,396.06821,12.401,6593986.62359489,1,63,46.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",6593986.62359489,10
8728,"6-Methyl-3-(2-pyridyl)-1,2,4-triazin-5-ol_12.252","6-Methyl-3-(2-pyridyl)-1,2,4-triazin-5-ol","C9 H8 N4 O","Full match","Full match","No results",-0.29,188.06976,189.07703,12.252,6561010.33468754,1,74.4,54,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_27_c",337495.674528697,7.1
8761,"NP-002322_16.651","NP-002322","C18 H32 O4","Not the top hit","Full match","No results",-0.16,312.23001,313.23724,16.651,6527712.31732409,12,96.9,9.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",5710618.24587866,5.1
8761,"NP-002322_16.651","NP-002322","C18 H32 O4","Not the top hit","Full match","No results",-0.16,312.23001,313.23724,16.651,6527712.31732409,12,96.9,9.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",323692.38385451,6
8766,"AUDA_12.532","AUDA","C23 H40 N2 O3","Not the top hit","Full match","No results",0.02,392.3039,393.31118,12.532,6526564.01128104,1,61.3,42.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_a",4595023.98572484,8
8766,"AUDA_12.532","AUDA","C23 H40 N2 O3","Not the top hit","Full match","No results",0.02,392.3039,393.31118,12.532,6526564.01128104,1,61.3,42.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_b",4927883.59609906,6.4
8845,"1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione_20.432","1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione","C21 H19 Cl N4 O3","No match","Full match","No results",-0.48,410.11437,411.12165,20.432,6437965.89726578,2,68.1,43.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",3329300.02933617,7
8845,"1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione_20.432","1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione","C21 H19 Cl N4 O3","No match","Full match","No results",-0.48,410.11437,411.12165,20.432,6437965.89726578,2,68.1,43.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",6391720.7381708,8.4
8845,"1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione_20.432","1-Benzyl-8-(4-chloro-3-methylphenoxy)-3,7-dimethyl-3,7-dihydro-1H-purine-2,6-dione","C21 H19 Cl N4 O3","No match","Full match","No results",-0.48,410.11437,411.12165,20.432,6437965.89726578,2,68.1,43.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",6437965.89726578,8.9
8849,"2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile_13.375","2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile","C12 H11 N3 O","Full match","Full match","No results",-0.37,213.09013,214.09741,13.375,6430510.67835749,1,85.3,79,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",3586388.64760067,8.6
8849,"2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile_13.375","2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile","C12 H11 N3 O","Full match","Full match","No results",-0.37,213.09013,214.09741,13.375,6430510.67835749,1,85.3,79,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",6430510.67835749,5.1
8849,"2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile_13.375","2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile","C12 H11 N3 O","Full match","Full match","No results",-0.37,213.09013,214.09741,13.375,6430510.67835749,1,85.3,79,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",5477675.0361621,6.7
8849,"2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile_13.375","2-(Cyclopropylcarbonyl)-3-(2-pyridylamino)acrylonitrile","C12 H11 N3 O","Full match","Full match","No results",-0.37,213.09013,214.09741,13.375,6430510.67835749,1,85.3,79,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",971412.058276091,8.3
8863,"1-[3-(trifluoromethyl)phenyl]imidazolidine-2-thione_10.431","1-[3-(trifluoromethyl)phenyl]imidazolidine-2-thione","C10 H9 F3 N2 S","No match","Full match","No results",-4.83,246.04267,247.04994,10.431,6414798.92463801,2,75.4,47.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",6414798.92463801,5.1
8863,"1-[3-(trifluoromethyl)phenyl]imidazolidine-2-thione_10.431","1-[3-(trifluoromethyl)phenyl]imidazolidine-2-thione","C10 H9 F3 N2 S","No match","Full match","No results",-4.83,246.04267,247.04994,10.431,6414798.92463801,2,75.4,47.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",6080935.66996721,8.4
8883,"2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one_16.42","2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one","C19 H18 O6","No match","Full match","No results",-0.67,342.11011,343.11739,16.42,6394125.05314297,7,93.2,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_a",152235.01114696,6.5
8883,"2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one_16.42","2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one","C19 H18 O6","No match","Full match","No results",-0.67,342.11011,343.11739,16.42,6394125.05314297,7,93.2,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_b",151113.049773222,8.2
8883,"2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one_16.42","2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one","C19 H18 O6","No match","Full match","No results",-0.67,342.11011,343.11739,16.42,6394125.05314297,7,93.2,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",621633.377146742,8.5
8883,"2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one_16.42","2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one","C19 H18 O6","No match","Full match","No results",-0.67,342.11011,343.11739,16.42,6394125.05314297,7,93.2,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",634722.856462507,7.9
8883,"2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one_16.42","2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one","C19 H18 O6","No match","Full match","No results",-0.67,342.11011,343.11739,16.42,6394125.05314297,7,93.2,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_a",130236.337432158,8.2
8883,"2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one_16.42","2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one","C19 H18 O6","No match","Full match","No results",-0.67,342.11011,343.11739,16.42,6394125.05314297,7,93.2,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_b",106641.731883438,7.1
8883,"2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one_16.42","2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one","C19 H18 O6","No match","Full match","No results",-0.67,342.11011,343.11739,16.42,6394125.05314297,7,93.2,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_a",6394125.05314297,8.9
8883,"2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one_16.42","2-(2,6-dimethoxyphenyl)-5,6-dimethoxy-4H-chromen-4-one","C19 H18 O6","No match","Full match","No results",-0.67,342.11011,343.11739,16.42,6394125.05314297,7,93.2,9.7,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_b",4128722.43655797,8.6
8919,"Poly THF n7_18.068","Poly THF n7","C28 H58 O8","Invalid mass","Full match","No results",-0.37,522.41297,523.42022,18.068,6358280.99179638,1,81.8,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_a",4298346.43391779,9.1
8919,"Poly THF n7_18.068","Poly THF n7","C28 H58 O8","Invalid mass","Full match","No results",-0.37,522.41297,523.42022,18.068,6358280.99179638,1,81.8,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_b",5660119.12223763,8.9
8919,"Poly THF n7_18.068","Poly THF n7","C28 H58 O8","Invalid mass","Full match","No results",-0.37,522.41297,523.42022,18.068,6358280.99179638,1,81.8,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_4_c",6358280.99179638,8.4
8919,"Poly THF n7_18.068","Poly THF n7","C28 H58 O8","Invalid mass","Full match","No results",-0.37,522.41297,523.42022,18.068,6358280.99179638,1,81.8,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",1168061.70350918,7.2
8919,"Poly THF n7_18.068","Poly THF n7","C28 H58 O8","Invalid mass","Full match","No results",-0.37,522.41297,523.42022,18.068,6358280.99179638,1,81.8,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",1538169.73554012,8.3
8919,"Poly THF n7_18.068","Poly THF n7","C28 H58 O8","Invalid mass","Full match","No results",-0.37,522.41297,523.42022,18.068,6358280.99179638,1,81.8,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",1314144.8555606,7.2
8919,"Poly THF n7_18.068","Poly THF n7","C28 H58 O8","Invalid mass","Full match","No results",-0.37,522.41297,523.42022,18.068,6358280.99179638,1,81.8,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_a",2739713.54921502,8.6
8919,"Poly THF n7_18.068","Poly THF n7","C28 H58 O8","Invalid mass","Full match","No results",-0.37,522.41297,523.42022,18.068,6358280.99179638,1,81.8,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",5413323.6965583,8.4
8919,"Poly THF n7_18.068","Poly THF n7","C28 H58 O8","Invalid mass","Full match","No results",-0.37,522.41297,523.42022,18.068,6358280.99179638,1,81.8,9.1,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",1558346.64138837,5.5
9210,"2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol_11.845","2-{[(4,5-dimethoxy-2-nitrophenethyl)imino]methyl}phenol","C17 H18 N2 O5","No match","Full match","No results",4.74,330.12314,331.13041,11.845,6032377.30712983,1,74.3,54,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_a",6032377.30712983,7.8
9215,"N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide_16.244","N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide","C22 H30 N2 O2","Full match","Full match","No results",-0.33,354.23061,355.23786,16.244,6029930.30028469,2,68.1,8.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_a",3568319.93108329,7.5
9215,"N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide_16.244","N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide","C22 H30 N2 O2","Full match","Full match","No results",-0.33,354.23061,355.23786,16.244,6029930.30028469,2,68.1,8.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_b",3388787.76240654,5.3
9215,"N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide_16.244","N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide","C22 H30 N2 O2","Full match","Full match","No results",-0.33,354.23061,355.23786,16.244,6029930.30028469,2,68.1,8.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_a",2032668.57791901,7.5
9215,"N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide_16.244","N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide","C22 H30 N2 O2","Full match","Full match","No results",-0.33,354.23061,355.23786,16.244,6029930.30028469,2,68.1,8.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_10_b",3225560.51911647,7
9215,"N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide_16.244","N-(1-Benzyl-4-piperidinyl)-5-(tert-butyl)-2-methyl-3-furamide","C22 H30 N2 O2","Full match","Full match","No results",-0.33,354.23061,355.23786,16.244,6029930.30028469,2,68.1,8.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_27_a",2217573.33297561,8.6
9361,"SKK_6.916","SKK","C15 H31 N5 O5","Not the top hit","Full match","No results",4.33,361.23408,362.24136,6.916,5864241.34898115,2,67.4,43.8,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",2252541.57995156,7
9427,"3-[3-(trifluoromethyl)phenyl]-1H-pyrazol-5-ylamine_9.41","3-[3-(trifluoromethyl)phenyl]-1H-pyrazol-5-ylamine","C10 H8 F3 N3","Not the top hit","Full match","No results",-0.07,227.06702,228.07429,9.41,5804107.08109058,4,88.9,9.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",5804107.08109058,6.2
9427,"3-[3-(trifluoromethyl)phenyl]-1H-pyrazol-5-ylamine_9.41","3-[3-(trifluoromethyl)phenyl]-1H-pyrazol-5-ylamine","C10 H8 F3 N3","Not the top hit","Full match","No results",-0.07,227.06702,228.07429,9.41,5804107.08109058,4,88.9,9.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",4699167.59832496,8.6
9473,"Hydrolyzed fumonisin B1_17.199","Hydrolyzed fumonisin B1","C22 H47 N O5","Not the top hit","Full match","No results",0.05,405.34544,406.35272,17.199,5763031.30214916,1,80,9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",2123461.13118512,8.6
9473,"Hydrolyzed fumonisin B1_17.199","Hydrolyzed fumonisin B1","C22 H47 N O5","Not the top hit","Full match","No results",0.05,405.34544,406.35272,17.199,5763031.30214916,1,80,9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_21_c",4682264.21911777,8
9486,"4-[3,5-di(tert-butyl)-1H-pyrazol-1-yl]benzoic acid_19.841","4-[3,5-di(tert-butyl)-1H-pyrazol-1-yl]benzoic acid","C18 H24 N2 O2","Not the top hit","Full match","No results",-0.41,300.18366,301.19093,19.841,5747550.01648439,3,83.4,9.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",5007621.04639668,5.9
9486,"4-[3,5-di(tert-butyl)-1H-pyrazol-1-yl]benzoic acid_19.841","4-[3,5-di(tert-butyl)-1H-pyrazol-1-yl]benzoic acid","C18 H24 N2 O2","Not the top hit","Full match","No results",-0.41,300.18366,301.19093,19.841,5747550.01648439,3,83.4,9.2,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",5747550.01648439,7.3
9496,"3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one_11.63","3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one","C17 H13 N5 O","Not the top hit","Full match","No results",-4.53,303.11064,304.11792,11.63,5740387.35830412,2,78,8.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_1_b",840964.692758151,7.9
9598,"1-(4-Chloroanilino)-3-phenylpyrido[1,2-a]benzimidazole-4-carbonitrile_17.302","1-(4-Chloroanilino)-3-phenylpyrido[1,2-a]benzimidazole-4-carbonitrile","C24 H15 Cl N4","No match","Full match","No results",1.2,394.099,395.10627,17.302,5640742.91246165,6,88,9.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_a",5640742.91246165,7.8
9598,"1-(4-Chloroanilino)-3-phenylpyrido[1,2-a]benzimidazole-4-carbonitrile_17.302","1-(4-Chloroanilino)-3-phenylpyrido[1,2-a]benzimidazole-4-carbonitrile","C24 H15 Cl N4","No match","Full match","No results",1.2,394.099,395.10627,17.302,5640742.91246165,6,88,9.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_b",1345335.66647451,8.3
9598,"1-(4-Chloroanilino)-3-phenylpyrido[1,2-a]benzimidazole-4-carbonitrile_17.302","1-(4-Chloroanilino)-3-phenylpyrido[1,2-a]benzimidazole-4-carbonitrile","C24 H15 Cl N4","No match","Full match","No results",1.2,394.099,395.10627,17.302,5640742.91246165,6,88,9.4,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_24_c",1528763.94001947,7.7
9629,"3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one_20.083","3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one","C17 H13 N5 O","No match","Full match","No results",-0.45,303.11187,304.11915,20.083,5609897.21244343,2,88.2,54.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",672938.391176216,5.2
9629,"3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one_20.083","3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one","C17 H13 N5 O","No match","Full match","No results",-0.45,303.11187,304.11915,20.083,5609897.21244343,2,88.2,54.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_b",3307085.00359462,8.6
9629,"3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one_20.083","3-amino-2,6-diphenyl-4,7-dihydro-2H-pyrazolo[3,4-d]pyrimidin-4-one","C17 H13 N5 O","No match","Full match","No results",-0.45,303.11187,304.11915,20.083,5609897.21244343,2,88.2,54.9,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_c",5609897.21244343,9.5
9748,"N-Ethylnorketamine_14.623","N-Ethylnorketamine","C14 H18 Cl N O","Full match","Full match","No results",-0.52,251.10756,252.11484,14.623,5494607.78046983,4,76.1,72.3,"No matches found","No matches found","No matches found","DDA for preferred ion","[M+H]+1","batch_3_7_a",2245773.85719808,8
