"unique_id","sample_location","mean_group_area","mean_peak_rating","median_group_area","median_peak_rating","sd_group_area","sd_peak_rating","n_group_area","n_peak_rating","se_group_area","se_peak_rating"
"Dimenoxadol_16.915","newdry",6214852.42085825,7.4,6214852.42085825,7.4,370062.938190329,0,2,2,261674.0130602,0
"Dipropyltryptamine_21.362","centrin",4179451.66659721,7.53333333333333,3775729.69054779,7.6,855590.757186859,0.404145188432738,3,3,493975.553977989,0.233333333333334
"Dipropyltryptamine_21.362","digesterD",5357162.959876,8.35,5357162.959876,8.35,1125906.59198531,0.212132034355965,2,2,796136.186175445,0.15
"Dipropyltryptamine_21.362","newdry",10683051.8571224,7.63333333333333,12191315.1975026,7.4,4289467.83957642,0.585946527708232,3,3,2476525.41185969,0.338296385503074
"Dipropyltryptamine_22.007","centrin",33434360.3239664,8.96666666666667,33097824.995694,8.9,1832428.73859565,0.115470053837925,3,3,1057953.225499,0.0666666666666664
"Dipropyltryptamine_22.007","digesterB",11166074.5765241,8.55,11166074.5765241,8.55,1453588.28476825,0.353553390593274,2,2,1027842.13321295,0.25
"Dipropyltryptamine_22.007","digesterC",41055697.9029294,8.9,41055697.9029294,8.9,144173.804300156,0,2,2,101946.274690103,0
"Dipropyltryptamine_22.007","digesterD",54890633.3463441,8.95,54890633.3463441,8.95,19559191.7164274,0.777817459305202,2,2,13830437.0972136,0.55
"Dipropyltryptamine_22.007","feedpump",28598695.3967599,8.33333333333333,28329021.4414147,8.4,4740258.16019723,0.305505046330389,3,3,2736789.32481819,0.176383420737639
"Dipropyltryptamine_22.007","newdry",67271946.4245952,8.93333333333333,45239597.4362179,9.5,42305255.2259259,0.981495457622364,3,3,24424950.4928241,0.566666666666667
"Dipropyltryptamine_22.007","olddry",34193400.2412199,9.2,34463295.1439132,9.5,1728196.68034375,0.519615242270663,3,3,997774.818609084,0.3
